,CumulativeTrialStart,TrialStart,Block,MentalState,Condition,Speaker,Prompt,PromptOnset,PromptEnd,ChoiceOnset,ChoiceEnd,RespButton,CorrAnswer,ButtonPressTime,RT(sec),ACC,ISI_Onset,ISI_End,FeedbackOnset,FeedbackEnd,ITI_Onset,ITI_End,TrialEnd,CumulativeTrialEnd
0,10.0000234599,2.44376133196e-06,B,CompMental,M1,Computer,Tim knows it will rain later.,0.588001816213,4.08800206057,4.12834480996,8.13541895259,1,Umbrella,5.38986375165,1.26153213787,1,8.15211459389,11.5521423548,11.6085844726,13.6085795851,13.6289691859,15.6289853146,15.6289867809,25.6290102407
1,25.6420060575,1.46624515764e-05,B,CompNM,M1,Computer,Tim is not at the pool. ,0.558509278635,4.05851832047,4.09842119642,8.10592201629,2,Swing set,5.34824243674,1.24981928529,1,8.12259957389,14.1226093489,14.1839599657,16.1839697406,16.2043559202,18.7043703383,18.7043713157,44.3463680871
2,44.3545829682,8.79747676663e-06,B,CompMental,M1,Computer,Tim is afraid of heights.,0.564195376151,4.06422494544,4.12087917997,8.12831010885,2,Rake leaves,5.8152296897,1.69436077346,1,8.14500184014,11.1450741749,11.2507918944,13.2507943381,13.2712386788,17.4712564692,17.4712579355,61.8258355274
3,61.8360572089,6.35371543467e-06,B,CompNM,M1,Computer,Tim is very tall for his age.,0.58202980092,4.08202906779,4.12201014347,8.12944204983,2,Basketball,5.54382092654,1.42182104677,1,8.14619047593,12.3462146201,12.4041044103,14.4041171178,14.4245458184,17.4245570597,17.4245580371,79.2606128023
4,79.2711106267,5.86497480981e-06,B,PeerMental,M1,Domenick,I want to save money.,0.562827858434,4.06282761408,4.10274026499,8.110273831,1,Yo-yo,8.02873351146,3.92600253271,0,8.12694063614,11.5269600883,11.5833846112,13.5833938974,13.6038313955,15.6038524117,15.603853878,94.8749615721
5,94.8843054618,8.79747676663e-06,B,CompNM,M1,Computer,Tim is going to a water park.,0.578808461025,4.07881408161,4.11873113125,8.1262153337,1,Bathing suit,6.17573042208,2.05699440336,0,8.14292221621,14.1429402999,14.2042342219,16.2042337331,16.2246810062,18.724703733,18.7247047105,113.609004796
6,113.616570131,6.84248516336e-06,B,CompNM,M1,Computer,Tim does not own a helmet.,0.564853720105,4.06485543071,4.10482770891,8.11223175662,2,Jogging,6.16336997805,2.05853884789,1,8.12893179664,12.3289427446,12.386925397,14.3869209983,14.407322329,17.80734227,17.8073432474,131.423909468
7,131.43454512,6.3537445385e-06,B,PeerMental,M1,Domenick,I think my friend is busy.,0.563403603941,4.06341117952,4.10339421019,8.11084615524,2,Leave alone,5.19529550456,1.09189591813,1,8.12756623395,11.1275755202,11.1832659431,13.1832688756,13.203701975,15.7037163931,15.7037173705,147.138259069
8,147.149086798,5.86497480981e-06,B,PeerNM,M1,Domenick,I am drawing something blue.,0.561565910408,4.06157592972,4.10153647797,8.10899135552,1,The ocean,5.83125867834,1.72971877913,1,8.12568601931,14.1256997043,14.1703014062,16.1703077599,16.190756988,18.1907789817,18.1907799592,165.339864314
9,165.348664715,9.28621739149e-06,B,CompMental,M1,Computer,Tim does not know what time it is.,0.579343640391,4.07935170474,4.11931323048,8.12676664177,1,Clock,5.63129904895,1.51199901468,1,8.14343637941,14.1434710805,14.1880820687,16.1880937986,16.2085141906,19.2085234768,19.2085244543,184.557183793
10,184.569684997,1.51511922013e-05,B,PeerNM,M1,Domenick,I have to carry a lot of books.,0.560845495405,4.06085307102,4.10082974794,8.10828120424,2,Backpack,5.71037070089,1.60953557672,1,8.1249763568,12.324992681,12.3662611196,14.3662733383,14.3866736916,16.3866810228,16.3866820003,200.956357711
11,200.967011446,6.3537445385e-06,B,PeerMental,M1,Domenick,I know that school is closed today.,0.560779514431,4.060789045,4.10080384431,8.10809499116,1,Play outside,6.2432177623,2.14240951923,1,8.12480040742,11.5248110621,11.5814178881,13.5814203318,13.6017942927,16.1018165307,16.101817997,217.068826022
12,217.076924092,8.79747676663e-06,B,CompNM,M1,Computer,Tim is wearing socks today.,0.564303878258,4.0643300263,4.10431012447,8.11175669328,2,Shoes,6.64296547041,2.53865192473,1,8.12845722208,11.5284815617,11.5682402569,13.5682456332,13.5886137291,15.5886337677,15.588635234,232.665554438
13,232.674402737,6.3537445385e-06,B,PeerMental,M1,Domenick,I like to play with animals.,0.562636757881,4.06264726596,4.1025853318,8.11007979795,2,Dog,5.91589961696,1.81330890892,1,8.12676468678,14.126781793,14.1714269935,16.1714313922,16.1917598995,18.6917821375,18.6917836038,251.366182431
14,251.378585396,6.35371543467e-06,B,PeerNM,M1,Domenick,I can't see things far away.,0.560072295659,4.06007498378,4.09999154464,8.10748356706,2,Glasses,5.79143302463,1.69143610375,1,8.12417480961,11.1241953371,11.1799131299,13.1799243711,13.2003481843,17.4003703734,17.400371351,268.778953815
15,268.790186228,6.35371543467e-06,B,CompMental,M1,Computer,Tim wants to watch a true story.,0.581078696792,4.08108236239,4.12097937334,8.12843913838,2,History Channel,8.07993771392,3.95895491933,0,8.14516801454,12.3451784738,12.4197458216,14.4197414228,14.4402365933,17.4402556545,17.4402571207,286.230439927
16,286.241436275,6.35371543467e-06,B,PeerNM,M1,Domenick,I invited a lot of friends to the party.,0.579045503924,4.07904868078,4.11903611018,8.1264836565,1,Laser tag,5.688726972,1.56968597436,1,8.14316512409,11.5431914188,11.5996291378,13.5996178966,13.6200382885,15.620050996,15.6200524622,301.861484827
17,301.873375584,6.35371543467e-06,B,PeerMental,M1,Domenick,I am angry at my mom.,0.559618248488,4.05962680158,4.09961276472,8.10699628503,2,Glare at mom,5.37701016059,1.27739495211,1,8.12375008737,14.1237618173,14.1683845354,16.1683899116,16.1888293648,18.6888638215,18.6888652878,320.562237939
18,320.571141955,6.3537445385e-06,B,PeerMental,M1,Domenick,I am excited to see my friend.,0.580031797959,4.08004083982,4.12006052659,8.12758578389,1,Hug friend,5.17893270083,1.05886728675,1,8.14429462139,12.3443080131,12.4022437456,14.4022466781,14.4226392114,17.8226611073,17.8226620848,338.393801108
19,338.405061379,6.35371543467e-06,B,CompMental,M1,Computer,Tim likes to run.,0.56287380078,4.06288039891,4.10283899214,8.11029924592,1,Soccer,5.91540060498,1.81255574783,1,8.12698999973,11.1270168809,11.1660018876,13.1659930901,13.1863914884,15.6864039514,15.6864054177,354.091463376
20,354.103138106,6.84245605953e-06,B,CompNM,M1,Computer,Tim plays Minecraft.,0.56075067824,4.06075483261,4.10075741319,8.10818101084,1,Computer,5.92733681548,1.82658868853,1,8.12491966199,14.1249494756,14.1695472676,16.1695335826,16.1900160456,18.1900219106,18.1900228881,372.293157084
21,372.30527071,6.35371543467e-06,B,PeerNM,M1,Domenick,I have ten empty glass bottles.,0.559335263242,4.0593384401,4.11590714369,8.12346172586,2,Recycling,5.75501932265,1.63910729147,1,8.14016225465,14.1401744733,14.1848245614,16.1848250501,16.20512521,19.2051335187,19.2051344962,391.510401785
22,391.522833587,5.86500391364e-06,B,PeerNM,M1,Domenick,I have a sore throat.,0.561048325966,4.06103830662,4.10098614742,8.10852802216,1,Cough drop,6.50752305792,2.40651931555,0,8.12514937369,12.3251588554,12.366380863,14.366380863,14.3867357626,16.386762155,16.3867636213,407.909594275
23,407.920795408,6.35371543467e-06,B,CompMental,M1,Computer,Tim is interested in the ocean.,0.560391937004,4.0603853389,4.10029065859,8.10778023727,1,Aquarium,5.40968787068,1.30939183585,1,8.12450569219,11.5245358968,11.5809794809,13.5809687284,13.6013378018,16.1013531974,16.1013546636,424.02214714
